AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Sex,Intact,hasName,Mix,isOneColored
A698303,Snow,2015-03-14 14:48:00,Adoption,,Cat,Neutered Male,1825,Siamese Mix,Cream Tabby,Male,0,1,1,1
A675541,Caprice,2014-08-20 14:55:00,Transfer,Partner,Cat,Spayed Female,1095,Domestic Shorthair Mix,Brown Tabby,Female,0,1,1,1
A674921,Gale,2014-03-24 15:47:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Blue/White,Male,0,1,1,0
A559229,Duffy,2015-12-01 18:25:00,Return_to_owner,,Dog,Neutered Male,2920,Labrador Retriever/Rottweiler,Chocolate/Tan,Male,0,1,0,0
A682420,Topo,2014-07-12 16:43:00,Adoption,,Dog,Spayed Female,1095,Blue Lacy Mix,Fawn,Female,0,1,1,1
A678111,,2014-05-04 13:53:00,Transfer,Partner,Cat,Intact Male,3,Domestic Shorthair Mix,Blue,Male,1,0,1,1
A706326,Mily,2015-07-18 19:04:00,Adoption,,Dog,Spayed Female,365,Rat Terrier Mix,Brown,Female,0,1,1,1
A672858,Tessa,2014-02-25 18:23:00,Transfer,Partner,Dog,Spayed Female,150,Boxer Mix,Black/White,Female,0,1,1,0
A713517,Flynn,2015-12-21 16:41:00,Adoption,,Dog,Neutered Male,730,Pit Bull Mix,Blue/White,Male,0,1,1,0
A691902,Chichita,2014-11-12 15:09:00,Euthanasia,Aggressive,Dog,Intact Female,365,Labrador Retriever/Greyhound,Tan,Female,1,1,0,1
A588953,Petey,2013-12-14 13:39:00,Adoption,,Dog,Neutered Male,2555,American Bulldog,Black/White,Male,0,1,1,0
A687376,Jones,2014-09-08 18:26:00,Adoption,,Dog,Neutered Male,60,Australian Cattle Dog Mix,Black/White,Male,0,1,1,0
A697789,,2015-04-24 17:26:00,Adoption,Foster,Cat,Spayed Female,30,Domestic Shorthair Mix,Blue,Female,0,0,1,1
A618106,Milo,2016-01-13 11:55:00,Return_to_owner,,Dog,Neutered Male,1825,Beagle,Tricolor,Male,0,1,1,1
A684925,,2014-08-10 18:11:00,Adoption,,Cat,Spayed Female,90,Domestic Shorthair Mix,Tortie,Female,0,0,1,1
A696879,Pooney,2015-02-13 18:59:00,Transfer,Partner,Dog,Intact Female,60,Bruss Griffon Mix,Brown,Female,1,1,1,1
A704006,Button,2015-06-09 13:40:00,Transfer,Partner,Cat,Intact Male,30,Domestic Shorthair Mix,Orange Tabby,Male,1,1,1,1
A699773,,2015-04-02 17:26:00,Transfer,Partner,Dog,Intact Male,30,Australian Shepherd/Anatol Shepherd,Blue Merle,Male,1,0,0,1
A720106,,2016-02-02 19:06:00,Transfer,Partner,Dog,Intact Female,60,Cairn Terrier Mix,Black/Tan,Female,1,0,1,0
A674455,Calypso,2014-03-22 16:39:00,Euthanasia,Behavior,Dog,Spayed Female,1095,Australian Cattle Dog/Labrador Retriever,Tan,Female,0,1,0,1
A708067,,2015-07-22 14:49:00,Transfer,Partner,Cat,Intact Female,14,Domestic Shorthair Mix,Calico,Female,1,0,1,1
A707821,Gus,2015-08-15 15:36:00,Adoption,,Dog,Neutered Male,1095,Bruss Griffon Mix,Buff,Male,0,1,1,1
A684916,Domino,2014-08-28 14:05:00,Adoption,,Dog,Neutered Male,365,Pointer/Jack Russell Terrier,White/Black,Male,0,1,0,0
A710832,,2015-09-04 18:44:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Brown Tabby/White,Male,0,0,1,0
A677868,Sundae,2014-06-20 13:56:00,Transfer,Partner,Dog,Neutered Male,730,Pit Bull Mix,White/Chocolate,Male,0,1,1,0
A712141,,2015-09-18 11:41:00,Transfer,Partner,Cat,Unknown,6,Domestic Medium Hair Mix,Black/White,NaN,NaN,0,1,0
A651568,Amber,2014-11-05 12:10:00,Transfer,Partner,Cat,Spayed Female,365,Domestic Shorthair Mix,Tortie/Blue Cream,Female,0,1,1,0
A706441,Rupert,2015-12-22 11:41:00,Adoption,Foster,Dog,Neutered Male,365,Australian Cattle Dog Mix,Tricolor,Male,0,1,1,1
A697296,Meadow,2015-03-01 15:04:00,Transfer,Partner,Dog,Spayed Female,365,Australian Shepherd Mix,Tan/White,Female,0,1,1,0
A719758,Lucy,2016-01-28 11:53:00,Return_to_owner,,Dog,Spayed Female,730,Pit Bull Mix,Brown Brindle/White,Female,0,1,1,0
A698641,Sampson,2015-03-15 14:01:00,Euthanasia,Suffering,Dog,Neutered Male,3650,Pit Bull Mix,Brown Brindle/White,Male,0,1,1,0
A684693,Vicente,2014-07-31 17:19:00,Adoption,,Dog,Neutered Male,120,Manchester Terrier Mix,Black/Tan,Male,0,1,1,0
A676259,Bowser,2014-04-23 12:25:00,Adoption,,Dog,Neutered Male,1095,Chihuahua Longhair Mix,White/Brown,Male,0,1,1,0
A707292,Bella,2015-08-14 13:29:00,Adoption,Foster,Dog,Spayed Female,60,Chihuahua Longhair Mix,Tricolor/Brown,Female,0,1,1,0
A710490,,2015-08-24 16:20:00,Euthanasia,Suffering,Cat,Intact Male,90,Siamese Mix,Lynx Point,Male,1,0,1,1
A708158,Lucky,2015-07-27 13:50:00,Transfer,Partner,Cat,Intact Female,60,Domestic Shorthair Mix,Brown Tabby,Female,1,1,1,1
A703664,,2015-05-27 18:06:00,Euthanasia,Suffering,Cat,Intact Male,730,Domestic Shorthair Mix,Brown Tabby,Male,1,0,1,1
A686142,Luka,2015-03-25 18:10:00,Return_to_owner,,Dog,Neutered Male,300,Great Dane/Labrador Retriever,Black/White,Male,0,1,0,0
A701681,,2015-05-03 12:48:00,Transfer,Partner,Cat,Intact Male,7,Domestic Shorthair Mix,Orange Tabby,Male,1,0,1,1
A681974,,2014-06-23 09:00:00,Transfer,SCRP,Cat,Intact Female,730,Domestic Shorthair Mix,White/Brown Tabby,Female,1,0,1,0
A671167,Milo,2014-02-16 16:33:00,Adoption,Offsite,Cat,Neutered Male,210,Domestic Shorthair Mix,Black/White,Male,0,1,1,0
A709220,Pockets,2015-10-18 18:17:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Brown Tabby,Male,0,1,1,1
A693191,,2014-12-13 17:10:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Brown Tabby/White,Male,0,0,1,0
A699452,Benito,2015-04-06 12:26:00,Adoption,,Dog,Neutered Male,730,Chihuahua Longhair Mix,White/Black,Male,0,1,1,0
A677793,Orlith,2014-07-13 18:26:00,Adoption,Foster,Cat,Spayed Female,60,Domestic Shorthair Mix,Black,Female,0,1,1,1
A670789,,2014-01-15 09:53:00,Transfer,SCRP,Cat,Intact Male,240,Domestic Longhair Mix,Orange Tabby,Male,1,0,1,1
A700198,Milo,2015-04-11 17:57:00,Adoption,,Cat,Neutered Male,210,Siamese Mix,Flame Point,Male,0,1,1,1
A691866,,2014-11-25 18:34:00,Transfer,SCRP,Cat,Intact Female,365,Domestic Shorthair Mix,White/Blue Tabby,Female,1,0,1,0
A659414,Ginger,2014-03-05 17:58:00,Adoption,,Dog,Spayed Female,330,Chihuahua Shorthair Mix,Brown,Female,0,1,1,1
A711659,Ramona,2015-09-19 15:30:00,Transfer,Partner,Cat,Intact Female,30,Domestic Shorthair Mix,Black Smoke,Female,1,1,1,1
A664178,,2013-10-06 13:38:00,Transfer,Partner,Dog,Intact Female,150,Labrador Retriever/Basset Hound,Tan,Female,1,0,0,1
A721109,Oliver,2016-02-21 16:32:00,Return_to_owner,,Dog,Neutered Male,1095,Cavalier Span,Tricolor,Male,0,1,1,1
A705742,Rachel,2015-07-18 17:43:00,Adoption,Foster,Cat,Spayed Female,60,Domestic Shorthair Mix,Brown Tabby/White,Female,0,1,1,0
A712434,Brook,2016-01-18 12:19:00,Transfer,Partner,Dog,Spayed Female,365,Pit Bull Mix,White/Black,Female,0,1,1,0
A674152,Joel,2014-03-16 19:03:00,Adoption,,Dog,Neutered Male,365,Catahoula/Labrador Retriever,Yellow,Male,0,1,0,1
A676919,Suca,2014-04-17 13:39:00,Transfer,Partner,Dog,Intact Female,90,Chihuahua Shorthair Mix,Tan/White,Female,1,1,1,0
A712649,Cecily,2015-11-14 16:00:00,Adoption,Foster,Cat,Spayed Female,90,Domestic Medium Hair Mix,Tortie,Female,0,1,1,1
A699906,,2015-04-15 18:17:00,Transfer,Partner,Cat,Intact Male,7,Domestic Shorthair Mix,Blue Tabby,Male,1,0,1,1
A680063,Mars,2014-06-11 16:08:00,Adoption,,Dog,Neutered Male,365,Catahoula Mix,Brown Merle/White,Male,0,1,1,0
A676281,Misha,2014-04-17 13:50:00,Transfer,Partner,Dog,Spayed Female,365,Anatol Shepherd Mix,Brown/White,Female,0,1,1,0
A708913,Shyla,2015-08-12 11:56:00,Adoption,,Dog,Spayed Female,730,Chihuahua Shorthair Mix,Fawn,Female,0,1,1,1
A682343,Lulu,2014-08-15 18:58:00,Adoption,Foster,Dog,Spayed Female,150,Chihuahua Shorthair/Dachshund,Black/Tan,Female,0,1,0,0
A714096,Mandy,2015-12-29 13:11:00,Adoption,Foster,Cat,Spayed Female,90,Domestic Shorthair Mix,Brown Tabby,Female,0,1,1,1
A707954,Kitty,2015-07-29 12:14:00,Return_to_owner,,Cat,Spayed Female,6205,Domestic Shorthair Mix,Tortie,Female,0,1,1,1
A697209,,2015-02-20 15:56:00,Transfer,Partner,Cat,Intact Male,30,Domestic Medium Hair Mix,Brown Tabby,Male,1,0,1,1
A711261,,2015-10-24 17:53:00,Adoption,Foster,Dog,Spayed Female,30,Flat Coat Retriever/Papillon,Black/Brown,Female,0,0,0,0
A698675,Parker,2015-12-08 00:00:00,Transfer,Partner,Dog,Neutered Male,730,Pit Bull Mix,Black/White,Male,0,1,1,0
A688554,Thunder,2014-10-07 16:46:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Orange Tabby,Male,0,1,1,1
A709082,Daisy,2015-09-01 17:14:00,Transfer,Partner,Cat,Spayed Female,730,Domestic Shorthair Mix,Brown Tabby,Female,0,1,1,1
A708404,,2015-07-31 14:33:00,Transfer,Partner,Dog,Intact Male,150,Pit Bull Mix,Blue,Male,1,0,1,1
A715552,Giselle,2015-12-19 16:05:00,Adoption,,Cat,Spayed Female,270,Domestic Shorthair Mix,Orange Tabby/White,Female,0,1,1,0
A682324,,2014-06-30 18:23:00,Adoption,,Dog,Spayed Female,60,Norwich Terrier Mix,Red,Female,0,0,1,1
A711803,,2015-09-12 14:29:00,Transfer,Partner,Cat,Unknown,14,Domestic Shorthair Mix,Brown Tabby,NaN,NaN,0,1,1
A639145,Miso,2015-05-03 14:09:00,Adoption,,Dog,Neutered Male,1825,Pit Bull Mix,White/Brown Brindle,Male,0,1,1,0
A701596,Bruce Bruce,2015-05-26 17:52:00,Adoption,,Dog,Neutered Male,730,Presa Canario Mix,Brown Brindle/White,Male,0,1,1,0
A719555,Pinto,2016-01-24 18:11:00,Return_to_owner,,Dog,Neutered Male,180,Podengo Pequeno Mix,Brown/White,Male,0,1,1,0
A665388,,2013-10-17 13:32:00,Transfer,Partner,Cat,Intact Male,14,Domestic Shorthair Mix,Cream Tabby,Male,1,0,1,1
A692037,,2014-11-14 13:43:00,Transfer,Partner,Cat,Intact Male,60,Domestic Shorthair Mix,Orange Tabby,Male,1,0,1,1
A674872,Lady,2014-03-20 11:10:00,Return_to_owner,,Dog,Spayed Female,730,Jack Russell Terrier,White/Brown,Female,0,1,1,0
A664089,Crissy,2013-10-06 18:19:00,Adoption,,Dog,Spayed Female,2920,Dachshund Mix,Tricolor,Female,0,1,1,1
A689275,Niblet,2014-12-08 18:21:00,Adoption,Foster,Cat,Neutered Male,90,Domestic Shorthair Mix,Black,Male,0,1,1,1
A706318,Hank,2015-08-09 18:49:00,Adoption,,Cat,Intact Male,60,Domestic Shorthair Mix,Orange Tabby,Male,1,1,1,1
A707412,,2015-07-14 08:09:00,Euthanasia,Suffering,Dog,Intact Female,2190,German Shepherd,Black/Tan,Female,1,0,1,0
A654847,Chico,2015-05-29 00:00:00,Return_to_owner,,Dog,Neutered Male,3285,Labrador Retriever,Tan/Brown,Male,0,1,1,0
A633632,Munecca Meoe,2014-02-13 14:01:00,Transfer,Partner,Dog,Intact Female,730,Chihuahua Longhair Mix,Tan/White,Female,1,1,1,0
A718144,Yoakum,2015-12-28 17:17:00,Transfer,Partner,Dog,Neutered Male,730,Dachshund Mix,Red/White,Male,0,1,1,0
A697145,,2015-02-23 18:14:00,Adoption,,Dog,Spayed Female,365,Beagle Mix,Tricolor,Female,0,0,1,1
A701486,,2015-04-30 17:01:00,Transfer,Partner,Cat,Unknown,21,Domestic Shorthair Mix,Brown Tabby/White,NaN,NaN,0,1,0
A704489,,2015-06-05 16:03:00,Transfer,Partner,Dog,Intact Male,30,Labrador Retriever/Plott Hound,Black,Male,1,0,0,1
A684662,,2014-07-30 17:53:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Brown Tabby,Male,0,0,1,1
A691646,Tina,2014-12-02 14:32:00,Adoption,,Cat,Spayed Female,60,Domestic Shorthair Mix,Brown Tabby,Female,0,1,1,1
A709302,Rickon,2015-08-11 00:00:00,Transfer,Partner,Cat,Intact Male,30,Domestic Shorthair Mix,Blue Tabby,Male,1,1,1,1
A679829,Abbey,2014-05-30 16:39:00,Return_to_owner,,Dog,Spayed Female,1460,Shih Tzu Mix,White/Black,Female,0,1,1,0
A667300,Jones,2013-12-26 14:55:00,Euthanasia,Aggressive,Dog,Neutered Male,730,Pit Bull Mix,Tan/White,Male,0,1,1,0
A698801,Azul,2015-03-28 11:26:00,Return_to_owner,,Dog,Neutered Male,365,Pit Bull Mix,Blue/White,Male,0,1,1,0
A677221,,2014-05-02 11:31:00,Adoption,,Dog,Spayed Female,180,Labrador Retriever/Catahoula,White/Brown,Female,0,0,0,0
A715671,Maverick,2015-11-15 14:17:00,Transfer,Partner,Dog,Neutered Male,90,Chihuahua Shorthair Mix,Chocolate/Tan,Male,0,1,1,0
A719648,Benji,2016-01-26 19:07:00,Return_to_owner,,Dog,Neutered Male,2920,Lhasa Apso Mix,Tan,Male,0,1,1,1
A687377,,2014-09-08 14:25:00,Transfer,Partner,Cat,Intact Female,365,Domestic Shorthair Mix,White,Female,1,0,1,1
A689416,Moo,2014-10-18 12:57:00,Adoption,,Cat,Spayed Female,60,Domestic Shorthair Mix,Black/White,Female,0,1,1,0
A692298,Penny,2015-03-07 16:23:00,Adoption,,Dog,Spayed Female,270,Staffordshire Mix,Yellow Brindle/White,Female,0,1,1,0
A681587,,2014-06-22 17:31:00,Adoption,,Dog,Spayed Female,60,Australian Shepherd/Plott Hound,Brown Brindle/White,Female,0,0,0,0
A672488,,2014-02-19 14:49:00,Transfer,Partner,Dog,Neutered Male,365,Chihuahua Shorthair Mix,Brown Brindle,Male,0,0,1,1
A697795,Poppy,2015-05-03 13:28:00,Adoption,,Dog,Spayed Female,730,Pit Bull Mix,Brown/White,Female,0,1,1,0
A673636,Bailey,2014-04-14 14:45:00,Adoption,Foster,Dog,Spayed Female,730,Shetland Sheepdog/Brittany,Brown/White,Female,0,1,0,0
A692594,,2014-11-23 15:39:00,Transfer,Partner,Cat,Intact Female,21,Domestic Longhair Mix,Brown Tabby,Female,1,0,1,1
A713036,Gordon,2015-10-14 16:23:00,Adoption,,Cat,Neutered Male,180,Domestic Shorthair Mix,Blue Tabby,Male,0,1,1,1
A703245,,2015-05-27 12:19:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Brown Tabby/White,Male,0,0,1,0
A679982,Loki,2014-08-21 17:38:00,Adoption,Foster,Cat,Spayed Female,120,Domestic Shorthair Mix,Tortie,Female,0,1,1,1
A679621,Julie,2014-08-30 19:04:00,Adoption,,Dog,Spayed Female,730,German Shepherd Mix,Brown/Black,Female,0,1,1,0
A666221,Ladybird,2015-08-10 11:18:00,Return_to_owner,,Dog,Spayed Female,730,Beagle,Tricolor,Female,0,1,1,1
A712679,Vic,2015-12-08 13:33:00,Adoption,Foster,Cat,Neutered Male,90,Domestic Longhair Mix,Brown Tabby,Male,0,1,1,1
A682021,,2014-06-23 14:10:00,Transfer,Partner,Cat,Intact Male,30,Domestic Shorthair Mix,Black/White,Male,1,0,1,0
A719646,Chip,2016-02-20 16:24:00,Adoption,,Dog,Neutered Male,365,Pit Bull Mix,White/Red,Male,0,1,1,0
A668970,Suki,2013-12-30 10:14:00,Transfer,Partner,Dog,Intact Female,1460,Mastiff Mix,Red/Black,Female,1,1,1,0
A720447,Doc,2016-02-13 12:46:00,Adoption,,Dog,Neutered Male,60,Pointer Mix,Black/White,Male,0,1,1,0
A678770,Des,2014-10-30 18:01:00,Adoption,,Dog,Spayed Female,365,Catahoula Mix,Brown Merle,Female,0,1,1,1
A696980,Gunther,2015-02-21 18:21:00,Adoption,,Dog,Neutered Male,365,Chihuahua Shorthair Mix,Buff,Male,0,1,1,1
A708565,,2015-07-30 09:00:00,Transfer,SCRP,Cat,Intact Female,365,Domestic Shorthair Mix,Torbie/White,Female,1,0,1,0
A589841,Freddy,2015-06-09 11:15:00,Return_to_owner,,Dog,Neutered Male,1825,Pit Bull/Plott Hound,Brown Brindle/White,Male,0,1,0,0
A708865,Kitzi,2015-08-05 19:03:00,Adoption,,Dog,Spayed Female,730,Miniature Poodle Mix,Black,Female,0,1,1,1
A716769,Jake,2015-12-23 16:09:00,Adoption,,Dog,Neutered Male,365,Labrador Retriever Mix,Chocolate,Male,0,1,1,1
A714277,Percy,2015-10-20 17:24:00,Return_to_owner,,Dog,Neutered Male,730,Australian Kelpie Mix,Tan,Male,0,1,1,1
A676275,,2014-06-22 17:52:00,Adoption,Offsite,Cat,Neutered Male,60,Domestic Shorthair Mix,Blue,Male,0,0,1,1
A666546,Ami,2013-11-12 10:39:00,Euthanasia,Suffering,Cat,Intact Female,60,Domestic Shorthair Mix,Brown Tabby/White,Female,1,1,1,0
A699876,,2015-04-04 13:27:00,Transfer,Partner,Dog,Intact Female,30,Rat Terrier Mix,Tricolor,Female,1,0,1,1
A687108,Jace,2014-10-26 12:28:00,Return_to_owner,,Dog,Intact Male,365,Boxer,Brown Brindle/White,Male,1,1,1,0
A700034,,2015-04-10 00:00:00,Transfer,Partner,Dog,Spayed Female,1825,Miniature Schnauzer Mix,Buff/Gray,Female,0,0,1,0
A705711,Frederick,2015-07-12 18:26:00,Adoption,,Dog,Neutered Male,2920,Boxer/Labrador Retriever,Black/White,Male,0,1,0,0
A671670,,2014-01-29 15:32:00,Transfer,SCRP,Cat,Neutered Male,730,Domestic Medium Hair Mix,Cream Tabby/White,Male,0,0,1,0
A715232,B,2015-11-07 14:56:00,Adoption,,Dog,Spayed Female,365,Chihuahua Shorthair Mix,Blue,Female,0,1,1,1
A714487,,2015-10-29 11:59:00,Transfer,Partner,Cat,Neutered Male,120,Domestic Shorthair Mix,Blue/White,Male,0,0,1,0
A703442,Gigi,2015-05-28 17:57:00,Adoption,,Cat,Spayed Female,60,Domestic Shorthair Mix,Tortie,Female,0,1,1,1
A680828,Andy,2014-06-19 14:55:00,Transfer,Partner,Cat,Intact Male,30,Domestic Shorthair Mix,Black,Male,1,1,1,1
A483647,Bear,2014-04-06 13:03:00,Return_to_owner,,Dog,Neutered Male,4745,Shih Tzu Mix,White/Gray,Male,0,1,1,0
A705305,,2015-06-16 11:05:00,Died,In Kennel,Cat,Unknown,2,Domestic Shorthair Mix,Brown Tabby,NaN,NaN,0,1,1
A694293,,2014-12-25 09:00:00,Transfer,SCRP,Cat,Intact Female,1095,Domestic Shorthair Mix,Orange Tabby/White,Female,1,0,1,0
A682853,Daphne,2014-07-17 18:40:00,Adoption,,Dog,Spayed Female,365,Dachshund/Pit Bull,Black/White,Female,0,1,0,0
A688433,Cafe,2014-11-12 15:00:00,Adoption,,Cat,Neutered Male,90,Domestic Shorthair Mix,Orange Tabby,Male,0,1,1,1
A716930,,2016-02-16 08:29:00,Adoption,Foster,Cat,Neutered Male,60,Domestic Shorthair Mix,Cream Tabby,Male,0,0,1,1
A675331,,2014-03-26 15:51:00,Transfer,SCRP,Cat,Intact Female,240,Domestic Shorthair Mix,Calico,Female,1,0,1,1
A706682,,2015-07-02 18:40:00,Euthanasia,Suffering,Cat,Intact Male,30,Domestic Shorthair Mix,Black,Male,1,0,1,1
A667958,,2013-11-29 13:55:00,Transfer,Partner,Dog,Intact Female,150,Pointer Mix,White/Brown,Female,1,0,1,0
A689877,Sushi,2014-10-15 17:21:00,Adoption,,Cat,Spayed Female,60,Siamese Mix,Seal Point,Female,0,1,1,1
A706525,,2015-06-30 12:22:00,Transfer,Partner,Cat,Unknown,7,Domestic Shorthair Mix,Brown Tabby,NaN,NaN,0,1,1
A673560,,2014-03-03 15:51:00,Transfer,Partner,Dog,Neutered Male,730,Rat Terrier/Boston Terrier,White/Black,Male,0,0,0,0
A666723,Krypto,2015-04-15 07:37:00,Return_to_owner,,Dog,Neutered Male,1460,Miniature Poodle Mix,White,Male,0,1,1,1
A701926,,2015-05-07 14:47:00,Transfer,Partner,Cat,Intact Male,21,Domestic Shorthair Mix,Brown Tabby,Male,1,0,1,1
A677729,,2014-04-28 14:47:00,Transfer,Partner,Cat,Intact Female,21,Domestic Medium Hair Mix,Blue,Female,1,0,1,1
A522050,Spanky,2014-08-20 15:38:00,Return_to_owner,,Dog,Neutered Male,3650,Shih Tzu,Buff/Gray,Male,0,1,1,0
A712270,,2015-09-23 14:55:00,Transfer,Partner,Cat,Intact Male,30,Siamese Mix,Seal Point,Male,1,0,1,1
A695070,David,2015-01-12 00:00:00,Return_to_owner,,Cat,Neutered Male,365,Russian Blue Mix,Blue,Male,0,1,1,1
A674472,,2014-03-17 12:50:00,Euthanasia,Aggressive,Cat,Unknown,1095,Domestic Medium Hair Mix,White/Black,NaN,NaN,0,1,0
A677679,Kash,2014-05-26 19:10:00,Adoption,Foster,Dog,Neutered Male,60,Chihuahua Shorthair/Pomeranian,Black,Male,0,1,0,1
A712937,Artemis,2015-10-04 17:44:00,Adoption,,Dog,Spayed Female,300,Great Pyrenees Mix,White/Tricolor,Female,0,1,1,0
A697721,Jinx,2015-03-08 16:57:00,Adoption,,Cat,Neutered Male,1095,Domestic Shorthair Mix,Blue Tabby,Male,0,1,1,1
A670135,Mason,2014-01-17 12:01:00,Transfer,Partner,Cat,Neutered Male,365,Domestic Shorthair Mix,Brown Tabby/White,Male,0,1,1,0
A591058,Rufus,2013-11-17 13:51:00,Adoption,,Cat,Neutered Male,2555,Persian Mix,Black/White,Male,0,1,1,0
A716572,Hydro,2015-11-22 15:39:00,Transfer,Partner,Dog,Intact Male,180,Golden Retriever Mix,Red,Male,1,1,1,1
A683065,Dakota,2014-07-08 17:40:00,Return_to_owner,,Dog,Neutered Male,1095,Lhasa Apso Mix,Cream,Male,0,1,1,1
A715358,Lynndy,2015-12-06 11:46:00,Adoption,,Cat,Spayed Female,90,Domestic Shorthair Mix,Brown Tabby,Female,0,1,1,1
A687985,Duke,2015-04-11 17:19:00,Return_to_owner,,Dog,Neutered Male,1095,American Bulldog Mix,White/Black Brindle,Male,0,1,1,0
A708308,York,2015-08-06 14:45:00,Transfer,Partner,Cat,Intact Male,60,Domestic Shorthair Mix,Black/White,Male,1,1,1,0
A706158,Nala,2015-07-01 14:12:00,Adoption,,Cat,Intact Female,60,Domestic Shorthair Mix,Brown Tabby,Female,1,1,1,1
A685490,Jake,2014-08-08 13:51:00,Euthanasia,Suffering,Dog,Intact Male,4015,Pit Bull Mix,White/Brown,Male,1,1,1,0
A702511,Mika,2015-05-26 15:25:00,Adoption,,Dog,Spayed Female,365,Rottweiler Mix,Black/Brown,Female,0,1,1,0
A672698,Binks,2014-02-19 16:01:00,Transfer,Partner,Dog,Neutered Male,2190,Dachshund Mix,Red/Black,Male,0,1,1,0
A684927,Sherra,2014-10-19 16:02:00,Adoption,,Cat,Spayed Female,2555,Domestic Shorthair Mix,Black,Female,0,1,1,1
A668344,Maximus,2013-12-07 13:52:00,Adoption,,Cat,Neutered Male,60,Domestic Shorthair Mix,Brown Tabby,Male,0,1,1,1
A709199,,2015-08-08 18:10:00,Adoption,,Dog,Neutered Male,30,Chihuahua Shorthair/Pomeranian,White/Tan,Male,0,0,0,0
A707755,,2015-07-21 18:03:00,Adoption,,Cat,Neutered Male,60,Siamese Mix,Seal Point,Male,0,0,1,1
A682663,Hansel,2014-07-18 19:12:00,Adoption,,Dog,Neutered Male,1095,Chihuahua Shorthair Mix,Black/Tan,Male,0,1,1,0
A704245,,2015-06-07 18:21:00,Adoption,,Dog,Spayed Female,60,Black Mouth Cur Mix,Tan/White,Female,0,0,1,0
A676533,Cookie,2014-04-11 18:44:00,Return_to_owner,,Dog,Spayed Female,4745,Australian Cattle Dog Mix,Black/White,Female,0,1,1,0
A664708,,2013-10-12 13:54:00,Adoption,,Cat,Spayed Female,90,Domestic Shorthair Mix,Brown Tabby/White,Female,0,0,1,0
A678737,,2014-05-13 14:50:00,Transfer,Partner,Dog,Intact Male,7,Chihuahua Shorthair/Jack Russell Terrier,White/Black,Male,1,0,0,0
A672631,Penny Lane,2014-02-26 16:48:00,Transfer,Partner,Cat,Spayed Female,1095,Domestic Shorthair Mix,Calico,Female,0,1,1,1
A679209,Farley,2014-10-23 13:32:00,Adoption,,Cat,Neutered Male,150,Domestic Shorthair Mix,Orange Tabby,Male,0,1,1,1
A673115,Minnie,2014-06-05 16:34:00,Transfer,Partner,Dog,Spayed Female,1095,Yorkshire Terrier,Black/Red,Female,0,1,1,0
A690655,Trooper,2015-02-17 14:24:00,Adoption,Foster,Dog,Neutered Male,730,Australian Cattle Dog Mix,Tricolor,Male,0,1,1,1
A713445,Zz,2015-10-08 11:09:00,Return_to_owner,,Dog,Intact Female,2920,Labrador Retriever Mix,Chocolate,Female,1,1,1,1
A701693,,2015-05-03 14:04:00,Euthanasia,Suffering,Cat,Intact Male,730,Domestic Shorthair Mix,Brown Tabby,Male,1,0,1,1
A718935,,2016-01-13 17:44:00,Adoption,,Cat,Neutered Male,90,Domestic Shorthair Mix,Blue Tabby/White,Male,0,0,1,0
A698621,Oso,2015-05-03 17:39:00,Adoption,,Dog,Neutered Male,3285,Alaskan Husky/Border Collie,Black/White,Male,0,1,0,0
A666516,,2013-11-08 15:55:00,Transfer,Partner,Dog,Intact Male,730,American Pit Bull Terrier Mix,Brown/White,Male,1,0,1,0
A665687,Petey,2013-11-30 13:42:00,Adoption,,Dog,Neutered Male,365,Dachshund/American Staffordshire Terrier,Fawn,Male,0,1,0,1
A702965,Bonnie,2015-05-22 14:17:00,Transfer,Partner,Cat,Intact Female,365,Domestic Shorthair Mix,Brown Tabby,Female,1,1,1,1
A703988,June,2015-06-07 13:30:00,Transfer,Partner,Cat,Intact Female,30,Domestic Shorthair Mix,Black,Female,1,1,1,1
A700929,,2015-04-21 14:37:00,Transfer,Partner,Cat,Unknown,14,Domestic Medium Hair Mix,White/Orange,NaN,NaN,0,1,0
A702605,007,2015-05-18 15:22:00,Return_to_owner,,Dog,Neutered Male,1460,Jack Russell Terrier Mix,Black/Brown,Male,0,1,1,0
A690222,Rubio,2014-10-25 17:51:00,Adoption,,Dog,Neutered Male,365,Labrador Retriever Mix,Yellow,Male,0,1,1,1
A717420,Marley,2015-12-19 16:13:00,Transfer,Partner,Dog,Neutered Male,300,Labrador Retriever Mix,Yellow,Male,0,1,1,1
A684794,,2014-07-28 18:45:00,Transfer,Partner,Cat,Intact Male,14,Domestic Shorthair Mix,Cream Tabby,Male,1,0,1,1
A669231,,2013-12-21 18:05:00,Adoption,,Cat,Spayed Female,730,Domestic Longhair Mix,Brown Tabby/White,Female,0,0,1,0
